,User-ID,ISBN,Book-Rating
650568,157273,059035342X,9
650745,157273,0804106304,8
650943,157290,0316601950,6
650971,157299,0440241073,8
651128,157488,1400034779,8
651142,157511,0786868716,8
651145,157514,0316601950,5
651150,157527,0440226430,6
651369,157602,0971880107,2
651461,157655,0446610038,7
651572,157677,0440214041,8
651631,157783,0971880107,6
651633,157787,0312278586,8
651733,157799,0316666343,9
651759,157799,0446672211,9
651791,157799,0671003755,8
651844,157805,0060930535,9
651845,157805,0316601950,5
652095,157851,0446310786,8
652212,157991,0316284955,9
652219,158002,0345443284,4
652355,158034,0440221471,9
652401,158057,0142001740,10
652474,158104,0142001740,10
652478,158104,0316666343,10
652484,158104,1400034779,10
652578,158163,0679781587,9
652588,158172,0060976845,9
652591,158172,0140293248,8
652659,158226,0385504209,9
652708,158226,0671027360,4
652827,158254,0060928336,8
652829,158254,0060930535,9
652844,158254,0156027321,8
652858,158254,0316769487,8
652862,158254,0345337662,8
652959,158254,0804106304,7
652997,158258,0804106304,10
653253,158295,0316666343,7
653566,158295,044021145X,6
653570,158295,0440214041,6
653582,158295,044022165X,6
654345,158344,0345337662,8
654492,158374,0440222656,2
654508,158385,0385504209,9
654515,158385,0743418174,7
654517,158385,0786868716,8
654556,158433,006101351X,8
654569,158433,0345353145,6
654601,158433,044021145X,7
654602,158433,0440213525,7
654603,158433,0440220602,7
654604,158433,0440221471,8
654606,158433,0440241073,8
654814,158525,067976402X,9
654846,158559,0804106304,9
654872,158583,0446672211,7
654937,158606,0345370775,9
655119,158663,0971880107,7
655306,158774,044021145X,7
655307,158774,0446310786,9
655316,158775,0345443284,7
655372,158837,1400034779,7
655403,158846,0671021001,8
655635,159007,0440226430,7
655896,159033,0385504209,10
655994,159033,044023722X,9
656012,159033,0446310786,7
656036,159033,0446605239,9
656251,159033,0671027360,9
656629,159092,067976402X,8
656820,159230,0385504209,9
657796,159455,1400034779,10
657889,159506,044021145X,8
657890,159506,0440213525,8
657891,159506,0440220602,7
657892,159506,0440225701,8
657893,159506,0440234743,8
657935,159506,059035342X,7
657959,159510,0971880107,2
658105,159647,0804106304,9
658106,159648,0786868716,10
658156,159691,044022165X,7
658218,159720,0971880107,2
658364,159754,044022165X,8
658456,159817,0140293248,7
658466,159817,0375727345,8
658505,159822,0316666343,8
658533,159822,0743418174,8
658732,159852,0316666343,10
658737,159854,0385484518,10
658782,159858,0345353145,8
658789,159858,0345417623,9
658981,159860,0345337662,7
659062,159865,0385504209,9
659130,159946,0452282152,9
659178,159977,0375727345,8
659261,160014,0312195516,8
659600,160112,0385504209,9
659603,160114,0375706771,9
659685,160171,0316601950,7
659750,160231,0345337662,10
659767,160241,0971880107,10
659817,160295,0312195516,9
659858,160295,0679781587,10
659992,160298,0440241073,9
660012,160334,0452282152,10
660014,160334,067976402X,9
660031,160344,0375706771,8
660071,160371,0375706771,7
660097,160385,0385504209,10
661369,160431,0446672211,6
661376,160431,0971880107,5
661485,160451,006101351X,8
661569,160509,0385504209,10
661570,160509,0446310786,10
661930,160548,0316666343,10
661969,160558,0060930535,5
662072,160558,059035342X,10
662119,160571,0142001740,10
662125,160571,0312291639,8
662138,160571,0375707972,5
662146,160571,0446672211,9
662166,160571,1400034779,10
662234,160629,0971880107,6
662274,160670,0786868716,9
662295,160681,0316666343,9
662343,160681,0440213525,6
662426,160681,0971880107,6
662453,160725,0142001740,10
662454,160725,0156027321,10
662505,160735,0440234743,7
662675,160819,0060502258,10
662771,160819,0312291639,10
662839,160819,0375706771,10
662843,160819,0375727345,10
663205,160841,0671027360,9
663244,160878,0060928336,10
663373,160994,0375727345,9
663400,161026,0385504209,7
663422,161037,0345370775,7
663593,161039,0142001740,10
663601,161039,0385504209,8
663790,161068,0971880107,1
663793,161070,0316666343,9
663797,161070,0385504209,9
663874,161114,0316666343,7
663918,161181,0316601950,6
664051,161234,044651652X,5
664085,161250,0440220602,10
664095,161252,0312195516,10
664098,161252,0385504209,7
664292,161326,0312195516,7
664293,161326,0312278586,7
664359,161348,0440221471,5
664479,161368,0060928336,8
664493,161373,0446606812,5
664497,161373,059035342X,7
664506,161385,0345417623,10
664517,161390,0385484518,10
664616,161462,0440211727,10
664670,161476,006101351X,8
664676,161476,0316769487,7
664787,161510,0440226430,7
664793,161511,0312291639,9
664888,161615,006101351X,7
664956,161635,0440241073,9
664958,161637,0316666343,7
665039,161681,0375727345,9
665085,161726,0971880107,2
665101,161744,0446610038,9
665600,161847,0060928336,9
665622,161866,0316666343,7
665648,161870,0440234743,5
665733,161872,0971880107,2
665813,161882,0385484518,5
665814,161882,0440241073,6
665848,161892,067976402X,8
665963,161936,0440222656,7
665971,161936,0452282152,9
666056,161951,0060928336,7
666062,161957,0345361792,10
666066,161963,0743418174,8
666274,161993,0804106304,9
666296,162001,0312195516,8
666364,162019,059035342X,10
666368,162019,0743418174,10
666374,162028,0440226430,10
666375,162028,0804106304,8
666378,162030,0156027321,8
666388,162030,044023722X,6
666405,162035,006101351X,5
666432,162052,006101351X,9
666864,162103,0440226430,7
666877,162121,0375706771,8
666898,162137,1400034779,6
667302,162311,0316666343,9
667391,162311,0971880107,5
667447,162376,0142001740,6
667452,162376,0316769487,9
667453,162376,0345361792,10
667458,162376,0385504209,9
667473,162376,1400034779,8
667491,162380,0440226430,8
667515,162388,0060928336,3
667647,162474,1400034779,2
667664,162496,0345353145,7
667680,162519,0312291639,8
667691,162528,0971880107,10
667702,162538,0316666343,8
667715,162538,0786868716,4
667728,162562,0140293248,4
667739,162562,0440213525,7
667747,162562,0671021001,9
667759,162564,0060928336,8
667833,162582,0140293248,8
667871,162590,0312291639,4
667914,162590,0446672211,9
668053,162626,0345337662,6
668091,162633,0385504209,5
668162,162639,0060976845,9
668365,162639,0345353145,6
668366,162639,0345370775,9
668608,162639,0440211727,9
668623,162639,0440226430,8
668882,162639,059035342X,9
668967,162639,067976402X,8
668969,162639,0679781587,8
669503,162664,0446310786,8
669525,162671,0671021001,10
669620,162738,0140293248,6
669626,162738,0156027321,9
669698,162738,0385504209,8
669743,162738,044021145X,7
669744,162738,0440211727,5
669747,162738,0440214041,7
669748,162738,0440221471,8
670051,162755,0060976845,3
670065,162760,0452282152,9
670071,162762,0312278586,10
670193,162780,0446605239,9
670194,162780,0446606812,8
670252,162797,0440226430,7
670254,162798,0156027321,9
670275,162827,0156027321,10
670329,162840,059035342X,10
670337,162846,0312195516,3
670377,162861,0440213525,6
670404,162886,0312278586,9
670539,162968,0804106304,7
670542,162977,0345443284,7
670729,163134,0446610038,7
670776,163169,0446605239,6
670843,163194,0440225701,5
670844,163194,0440234743,7
671046,163267,0316666343,10
671490,163326,0440226430,9
671531,163329,0446606812,5
671715,163430,0345417623,10
671788,163433,0142001740,8
671977,163467,0671021001,7
672011,163488,0312291639,7
672014,163488,0316769487,10
672019,163488,0345337662,7
672050,163488,0671003755,9
672103,163510,0060930535,10
672106,163512,0060930535,10
672204,163534,0971880107,6
672217,163542,0446672211,8
672337,163570,0440211727,9
672338,163570,0440214041,9
672469,163579,0385504209,8
672511,163599,0452282152,5
672579,163609,0971880107,9
672584,163612,0446672211,9
672589,163612,0671021001,9
672603,163613,0743418174,10
672646,163676,0312291639,7
672676,163676,059035342X,10
672720,163689,0345361792,9
672751,163693,0440234743,6
672752,163693,0440236673,8
673347,163804,0142001740,7
673374,163804,0316666343,9
673386,163804,0345443284,6
673412,163804,0385484518,8
673461,163804,044651652X,5
673538,163804,0671003755,7
673704,163851,0316601950,7
673707,163851,044021145X,7
673709,163851,0440213525,6
673710,163851,0440214041,8
673711,163851,0440221471,7
673771,163876,0312195516,6
673778,163876,0679781587,8
673856,163930,0316769487,3
674239,163999,0452282152,8
674240,163999,067976402X,8
674324,164027,0060930535,5
674343,164027,0140293248,6
674409,164027,0385484518,9
674428,164027,0440222656,7
674756,164096,0671027360,6
674867,164105,0316284955,8
674868,164105,0316601950,8
674872,164105,0671003755,9
674906,164140,0375707972,9
674944,164179,0671003755,8
675008,164208,0440226430,10
675043,164276,0316666343,8
675080,164315,0971880107,6
675120,164323,0312291639,5
675124,164323,0316666343,9
675130,164323,0345370775,7
675177,164323,044021145X,9
675178,164323,0440211727,9
675180,164323,0440214041,8
675191,164323,044023722X,8
675200,164323,0446672211,8
675251,164323,0671021001,8
675253,164323,0671027360,9
675291,164323,1400034779,8
675400,164401,0786868716,9
675452,164425,0142001740,10
675938,164518,0440226430,8
675946,164518,0671003755,7
676398,164549,0385504209,8
676415,164557,0312291639,8
676467,164581,0316666343,7
676475,164581,0385504209,10
676485,164581,0452282152,10
676525,164584,0316284955,9
676529,164584,0345443284,8
676532,164584,0385504209,7
676539,164584,0452282152,7
676572,164619,0440206154,9
676653,164675,0345417623,8
676995,164728,044023722X,8
677073,164775,0971880107,5
677093,164797,0671003755,9
677413,164849,0316601950,9
677423,164858,0446610038,9
677739,164926,059035342X,8
677928,164956,0786868716,8
677969,164980,0375727345,7
677977,164986,059035342X,10
678003,165017,0140293248,7
678169,165176,0316769487,8
678183,165183,0060930535,10
678185,165183,0060976845,10
678192,165183,0142001740,10
678201,165183,0316601950,8
678216,165183,0375706771,8
678302,165224,0316601950,5
678654,165253,0345417623,9
678712,165268,0345353145,8
678729,165268,0440211727,7
678813,165308,0060928336,8
678855,165308,0312195516,7
678871,165308,0316284955,8
678934,165308,0375706771,7
678935,165308,0375727345,8
678995,165308,044023722X,8
679263,165319,0156027321,6
679315,165319,0375727345,6
679435,165319,0452282152,6
679676,165345,0060930535,8
679693,165345,0375727345,8
679744,165371,0971880107,5
679762,165392,0060928336,9
679893,165449,044023722X,9
680118,165516,0671021001,8
680264,165582,0440220602,5
680266,165582,0446605239,9
680268,165582,0671021001,5
680323,165618,0440234743,7
680347,165637,0971880107,5
680384,165669,0345337662,2
680628,165759,044022165X,5
680729,165763,067976402X,8
680735,165769,0316601950,8
680736,165769,0375707972,3
680738,165769,0440226430,9
680739,165769,0446672211,10
680745,165770,0345417623,9
681004,165838,0312195516,10
681019,165838,0671027360,10
681047,165842,0440234743,7
681062,165866,0316601950,9
681120,165884,0440234743,7
681428,166062,0671003755,8
682892,166130,059035342X,8
683140,166327,059035342X,10
683166,166330,0375727345,8
683283,166391,0440234743,10
683549,166546,0971880107,3
683836,166596,0316601950,8
684663,166596,0804106304,9
684913,166639,0312291639,10
684925,166646,0345443284,8
685023,166753,0679781587,10
685124,166778,0316666343,5
685154,166809,0375727345,4
685157,166813,0316666343,7
685328,166825,0316666343,8
685341,166825,0446672211,8
685366,166825,1400034779,5
685424,166841,0156027321,3
685468,166864,0452282152,10
685493,166890,0440241073,7
685838,167038,0440234743,9
685844,167038,0971880107,5
686170,167223,0743418174,7
686297,167296,044021145X,9
686351,167327,0312278586,10
686355,167327,0316666343,8
686760,167375,0452282152,9
686769,167386,0440226430,6
686827,167436,0316666343,6
686975,167471,0060976845,9
687048,167471,0316666343,5
687292,167471,0671021001,7
687579,167489,0060928336,7
687627,167494,0440206154,7
687740,167517,0316666343,7
687766,167517,1400034779,8
687885,167556,044651652X,5
687911,167562,0312195516,5
687913,167562,0345443284,8
687927,167576,0385504209,7
687942,167587,0316666343,10
688002,167611,0316601950,7
688042,167614,0060502258,5
688044,167614,0312291639,7
688050,167614,0345337662,6
688056,167614,0440222656,6
688070,167614,0743418174,9
688085,167625,059035342X,10
688100,167644,0375706771,8
688102,167644,0671021001,7
688144,167678,0142001740,8
688159,167678,0440241073,6
688177,167689,044021145X,7
688186,167704,0316666343,5
688249,167746,0345361792,10
688254,167746,0375706771,9
688258,167746,0385504209,6
688460,167791,0446605239,7
688950,167800,0440226430,8
689482,167800,0971880107,3
689557,167812,0312278586,8
689560,167812,0316666343,8
689587,167812,0671003755,8
689593,167812,0679781587,9
689633,167831,0316666343,8
689652,167846,0446605239,10
689663,167850,0156027321,4
689689,167865,0345443284,5
689690,167865,0446606812,8
689781,167925,0375707972,9
689804,167934,0446610038,8
689854,167984,0679781587,8
689979,168035,0440211727,9
690139,168047,0142001740,10
690213,168047,0446310786,10
690271,168047,067976402X,9
690322,168047,0971880107,1
690492,168064,0440226430,7
690643,168064,0786868716,7
690690,168070,0312278586,7
690733,168101,0743418174,9
690856,168133,0316601950,8
690975,168144,0440214041,8
691108,168148,0440226430,7
691419,168245,0440222656,10
691705,168254,0060928336,8
691720,168263,067976402X,5
691778,168307,0446605239,10
691899,168372,0440220602,8
692085,168387,0671027360,8
692303,168388,0446610038,7
692341,168413,0316666343,8
692348,168431,0440226430,8
692435,168456,0345443284,10
692794,168545,0316666343,9
692801,168545,0743418174,9
692825,168573,0312278586,9
692943,168642,0140293248,10
692999,168642,0786868716,6
693129,168736,0316666343,8
693164,168755,0060976845,8
693197,168797,0446672211,9
693208,168802,044023722X,8
693209,168802,0446672211,7
693210,168804,0312278586,8
693216,168804,0804106304,10
693252,168816,0156027321,10
693255,168816,0316666343,9
693274,168816,0440236673,7
693276,168816,044651652X,8
693326,168834,0316601950,10
693387,168896,0316666343,10
693392,168896,0671003755,8
693446,168954,0316769487,5
693464,168954,0385504209,9
693472,168954,0440213525,5
693473,168954,0440220602,9
693474,168954,0440222656,8
693484,168954,0452282152,9
693619,168999,0312291639,8
693648,169014,0971880107,5
693737,169057,0312291639,4
693765,169075,006101351X,7
693774,169094,0671003755,5
694323,169234,0671027360,3
694379,169249,0440222656,8
694395,169249,059035342X,9
694480,169293,0142001740,8
694574,169338,0440236673,8
694580,169348,0671027360,6
694607,169360,0452282152,9
694614,169368,0345361792,10
